rowid,kepid,koi_disposition,koi_pdisposition,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,label
7450,4042088,FALSE POSITIVE,FALSE POSITIVE,0,0,-0.6882564690126827,-0.6215830518982731,-0.04931197507187441,-0.9974212214643687,-0.5366282791388246,-0.5880781980434875,-0.24086888019237215,-0.5535147689401761,-0.524697199945318,0.09508385915883051,0.3116894333659176,-0.31262472596536206,-1.1073204351629944,-1.2947281497245988,-0.6077367662716534,0
7451,4055092,FALSE POSITIVE,FALSE POSITIVE,1,0,1.6263039081011144,-0.6449248426536515,1.604262382125632,0.059301158820354694,1.8134629653815109,0.43266716740360084,-1.17508249426723,-0.72532278585496,0.7822457072934165,-1.3468287326237975,1.3335096003031663,-1.3323689795707438,-0.24515640738821579,-1.272746866054791,0.7799257081151105,0
7452,4067549,FALSE POSITIVE,FALSE POSITIVE,1,1,-0.5468916953201062,-0.5221977737281535,1.335919175036563,0.13589412515173738,1.8134629653815109,1.4342198936191257,-0.3141980492720313,-0.5892405364297499,1.9046996684153241,0.0867227423904547,0.5717891122226725,-0.5875123073720302,0.4334202569747662,-1.2766668861832149,0.8824151257239107,0
7453,4069213,FALSE POSITIVE,FALSE POSITIVE,1,0,-0.6260435006470623,-0.6263954257028486,-0.5279782363658894,0.6837758858859994,1.8134629653815109,1.386238295540218,0.6654796496322153,0.5997837691792288,1.9046996684153241,0.5823089362978208,-1.7059409326229007,2.0779550772557336,0.5168813212505798,-1.2707301810007712,-1.1172345185571224,0
7455,4076952,FALSE POSITIVE,FALSE POSITIVE,1,0,-0.4816926821634448,-0.6538686027984965,-0.612590959321902,1.9302732338162414,1.8134629653815109,2.1378447759736408,0.3413647223001217,-0.010040830873886693,1.9046996684153241,1.1417436582546021,-1.7133723520188087,2.010618703987769,0.8644632792288123,-1.2731219211344067,-0.3548312249779977,0
7456,5036530,FALSE POSITIVE,FALSE POSITIVE,0,0,-0.7470740638249489,-0.7048546071409708,-0.04931197507187441,-0.9402555554276687,-0.5366282791388246,-0.5880781980434875,-0.24086888019237215,-0.5535147689401761,-0.524697199945318,0.09508385915883051,0.3116894333659176,-0.31262472596536206,1.208552851452227,-1.0131831916518883,-0.25307914130883014,0
7457,5036538,FALSE POSITIVE,FALSE POSITIVE,1,0,-0.7566869856927949,-0.6912404856152782,-0.28864510571888186,-0.6565634159223827,1.8134629653815109,0.922079467808464,-0.13234170995447656,-0.49250085846554775,1.9046996684153241,-2.246788937510794,1.6307663761394566,-1.523016818288272,1.2086750954919279,-1.0167451036339241,-0.6674608153818167,0
7458,5038469,FALSE POSITIVE,FALSE POSITIVE,0,0,-0.7469709182513268,-0.7225207446152058,-0.04931197507187441,-0.1218839153233331,-0.5366282791388246,-0.5880781980434875,-0.24086888019237215,-0.5535147689401761,-0.524697199945318,0.09508385915883051,0.3116894333659176,-0.31262472596536206,1.281414514423887,-0.9988708119951926,-1.5861789041628522,0
7459,5039687,FALSE POSITIVE,FALSE POSITIVE,0,0,-0.603872105121438,-0.5717673719492206,1.7219949423529983,2.197582896923115,-0.7186121650010846,0.9134932870996066,-0.13234170995447656,-0.4927170804421009,-0.5964953852665703,0.3633996972712542,0.5569262734308563,-0.458935858004395,1.3312373912241984,-1.0018540278803092,-0.12330836793365971,0
7460,5042785,FALSE POSITIVE,FALSE POSITIVE,0,0,-0.7372882631256383,-0.6830673998333264,-0.04931197507187441,0.206066484571419,-0.5366282791388246,-0.5880781980434875,-0.24086888019237215,1.9868846047862816,-0.524697199945318,0.09508385915883051,0.3116894333659176,-0.31262472596536206,1.4652758730970787,-0.9916830897582989,-2.045537948553369,0
7461,5080346,FALSE POSITIVE,FALSE POSITIVE,0,0,-0.717155378592599,-0.6975984036726397,0.07639835617705894,1.1143988307019297,-0.7625966223914865,-0.6345445877620091,2.500358782927987,1.9868846047862816,-0.6839488140037346,2.340423762229934,-1.427262705276378,2.0779550772557336,-1.5363401077944476,-0.9887940543709514,-0.7522542184394565,0
7462,5080652,FALSE POSITIVE,FALSE POSITIVE,1,0,-0.7247260008131826,-0.6730820139552606,0.10782593898929228,-0.13131925893865376,1.8134629653815109,1.6276614942951448,0.1639081331273465,-0.24026809454466141,1.9046996684153241,-0.3009290350524237,0.9916643080914339,-0.9377722901321398,-1.5012581760570107,-0.9638095518784464,0.6088642341205684,0
7463,5894972,FALSE POSITIVE,FALSE POSITIVE,0,0,-0.684548904516989,-0.6177727324509282,1.4833870636170423,2.197582896923115,-0.7007389627099136,2.1378447759736408,1.4691673427452798,1.9868846047862816,0.00164288041724537,1.2527184808166811,-2.1592575157732425,2.0779550772557336,0.9946616121304848,-0.7279640828918358,-0.7212861929749274,0
7465,5952309,FALSE POSITIVE,FALSE POSITIVE,1,1,-0.761596654436383,-0.7015134911518002,-0.578745870139497,-1.1240883025246353,-0.7471803832185089,-0.6840413942013038,1.1861167500977954,1.9868846047862816,-0.7368527400299206,0.5443038600779307,0.5457791443369984,-0.5143567413525136,-0.6070683175372422,-0.6949145070947151,0.4908908037795044,0
