koi_fpflag_ss,koi_fpflag_co,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag,label
0,0,1.00960235,131.6797,0.992,7.847,31.9,1.94,2797.125,2761.2975000000006,12.5,6028.0,3.7465000000000015,2.0783750000000003,13.572,0
1,0,1.060996585,132.53457,1.141,2.6494,5385.612499999999,56.65125,1968.0,2761.2975000000006,255.76250000000002,5433.0,4.154,1.348,14.34,0
0,0,2.735152701,133.6322499,0.955,0.1046,283.3,3.27,1679.0,1875.08,4.7,6333.0,4.198,1.523,13.911,0
1,0,9.459993213,138.3433458,0.743,5.3012,5385.612499999999,51.89,766.0,81.31,255.76250000000002,5569.0,4.566,0.829,12.989,0
1,0,3.79187443,134.134368,0.798,3.5521,5385.612499999999,47.49,1004.0,240.31,255.76250000000002,5622.0,4.619,0.723,13.764,0
1,0,17.844323157,133.6947708,0.757,5.07999,5385.612499999999,56.65125,874.0,138.25,255.76250000000002,5993.0,4.114,1.485,13.745,0
0,0,1.36293943,132.7485,1.13,10.32,54.4,31.28,2630.0,2761.2975000000006,15.8,6831.0,3.971,2.0783750000000003,13.658,0
0,0,87.105456694375,228.323880625,0.019,4.19,581.4,14.63,670.0,47.72,10.9,4992.0,3.7465000000000015,2.0783750000000003,13.623,0
1,0,1.267693801,132.120397,0.589,3.57993,5385.612499999999,56.65125,1606.0,1572.85,255.76250000000002,5446.0,4.388,0.961,13.62,0
1,0,0.85450941,132.2059,0.4204,3.723,13.7,0.35,1928.0,2761.2975000000006,9.0,5922.0,4.454,0.921,12.812,0
0,0,7.0435762,136.2789,0.576,12.28915,507.45000000000005,2.68,928.0,567.89,30.75,5779.5,4.438,1.0,12.484,0
0,0,87.105456694375,185.6459,0.592,9.8,246.4,3.35,383.0,5.09,9.8,6295.0,3.907,2.049,13.302,0
1,1,6.373454978,136.899832,1.284,3.9377,5385.612499999999,51.6,1169.0,441.1,255.76250000000002,5953.0,4.161,1.254,13.583,0
0,1,0.811390968,131.8759,0.345,1.0114,139.9,14.74,2797.125,2761.2975000000006,19.2,4994.0,3.7465000000000015,2.0783750000000003,11.817,0
0,0,14.6494599,132.1027,0.175,2.883,221.0,1.0,574.0,25.65,7.4,5017.0,4.585,0.688,15.376,0
0,0,8.467706136,139.412302,1.054,4.05376,5385.612499999999,43.98,844.0,120.02,255.76250000000002,5873.0,4.554,0.843,14.408,0
1,0,24.70361995,136.13429,0.206,6.9719,5385.612499999999,30.13,464.0,10.99,255.76250000000002,5030.0,4.665,0.65,15.517,0
0,0,5.1348689,134.236,1.137,12.28915,115.8,16.17,1040.0,276.25,36.1,5515.0,4.357,1.001,14.49,0
1,0,5.251918489,136.74098,0.317,5.59653,5385.612499999999,51.51,1060.0,299.43,255.76250000000002,6099.0,4.511,0.919,14.912,0
1,0,43.263305017,150.3780757,0.555,10.0915,5385.612499999999,56.65125,505.0,15.38,255.76250000000002,5623.0,4.4,0.917,14.977,0
1,0,6.042029838,132.205367,0.689,8.0666,5385.612499999999,23.94,729.0,66.7,255.76250000000002,5030.0,4.67,0.587,13.373,0
0,1,5.40597608,131.61052,0.013,2.79,461.0,31.78,2797.125,2761.2975000000006,23.5,4840.0,3.7465000000000015,2.0783750000000003,12.504,0
1,1,0.645850521,131.88911,0.476,1.2082,54.9,0.69,1941.0,2761.2975000000006,16.8,5381.0,4.426,0.911,14.107,0
1,1,18.84497113,149.94759,0.895,4.9442,4143.4,5.35,552.0,21.89,79.8,5220.0,4.578,0.695,15.695,0
1,0,14.759477667,139.7828128,0.56,9.7746,5385.612499999999,56.65125,862.0,130.69,255.76250000000002,6522.0,4.407,1.105,13.822,0
1,0,1.588298157,132.1833032,0.855,4.37027,5385.612499999999,56.65125,2773.0,2761.2975000000006,255.76250000000002,7256.5,4.024,2.0783750000000003,12.186,0
0,0,1.38385822,132.762,0.576,1.0,507.45000000000005,2.68,928.0,2761.2975000000006,30.75,5779.5,4.438,1.0,14.367,0
0,1,0.79708975,131.8481,0.53,3.301,19.3,0.54,2262.0,2761.2975000000006,9.8,6056.0,4.271,1.196,13.391,0
0,1,8.5412411,131.6163,0.793,3.654,298.8,1.4,767.0,81.55,10.7,5602.0,4.614,0.732,15.661,0
0,0,87.105456694375,228.323880625,0.982,12.28915,338.1,4.66,322.0,2.53,27.0,6917.0,4.05,1.837,10.629,0
1,0,24.847087207,154.1275658,0.52,7.28274,5385.612499999999,52.38,569.0,24.75,255.76250000000002,5644.0,4.55,0.854,14.608,0
0,0,0.85574731,131.8240876,0.576,2.01,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,15.482,0
1,0,20.867855659,136.4038679,1.045,5.73122,5385.612499999999,53.53,716.0,62.09,255.76250000000002,6095.0,4.378,1.016,14.492,0
1,0,3.401949837,134.6247,0.958,12.28915,2477.0,14.32,2076.0,2761.2975000000006,255.76250000000002,7094.0,3.905,2.0783750000000003,12.471,0
1,0,2.252822538,131.6331462,0.621,3.41062,5385.612499999999,56.65125,1462.0,1078.82,255.76250000000002,6116.0,4.431,0.951,13.387,0
0,0,2.25284817,131.6206,1.043,3.069,60.0,8.61,1940.0,2761.2975000000006,8.8,6850.0,4.196,1.53,13.178,0
1,0,5.39525573,131.542553,1.0,7.8377,5385.612499999999,56.65125,1992.0,2761.2975000000006,175.7,7216.0,3.768,2.0783750000000003,10.565749999999998,0
0,0,0.939740093,131.7401,0.5488,3.682,106.5,34.87,2797.125,2761.2975000000006,14.3,4297.0,3.7465000000000015,2.0783750000000003,10.565749999999998,0
1,0,87.105456694375,228.323880625,0.88,4.563,4946.0,7.1,270.0,1.25,34.3,5873.0,4.547,0.863,15.518,0
1,1,87.105456694375,228.323880625,0.913,4.013,1530.0,4.69,296.0,1.81,11.6,6108.0,4.471,0.997,15.279,0
0,0,3.22598684,134.7245837,0.576,1.67,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,13.43,0
1,0,76.45315813,133.986308,1.26,5.1822,5385.612499999999,22.89,291.0,1.7,151.8,4831.0,4.713,0.54,15.312,0
1,1,7.698431197,137.868033,1.149,5.43677,5385.612499999999,42.72,878.0,140.16,255.76250000000002,5774.0,4.508,0.876,15.451,0
1,0,5.194256813,134.5723735,0.378,7.25775,5385.612499999999,41.77,1546.0,1349.96,255.76250000000002,6100.0,3.895,2.0783750000000003,12.739,0
1,0,9.761172507,133.7034265,0.343,11.4007,5385.612499999999,56.65125,1325.0,729.48,255.76250000000002,6468.0,3.893,2.048,13.773,0
0,0,1.36513839,132.0907941,0.576,1.86,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,13.911,0
1,0,1.061008464,132.5213941,0.477,2.8029,5385.612499999999,32.58,1002.0,238.59,255.76250000000002,4239.0,4.793,0.454,13.349,0
0,0,1.36840167,131.5320332,0.576,4.58,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,12.103,0
0,0,5.8957069,136.3002,1.3087,12.28915,129.7,32.41,1002.0,238.37,24.1,5956.0,4.504,0.934,14.087,0
0,0,1.67473779,132.7799,0.576,5.67,507.45000000000005,2.68,928.0,2761.2975000000006,30.75,5779.5,4.438,1.0,11.48,0
0,0,2.31169425,132.3203,0.628,8.689,38.4,1.76,2797.125,2761.2975000000006,16.0,7256.5,3.97,2.0783750000000003,13.234,0
1,0,2.072177815,133.095727,0.641,4.54864,5385.612499999999,46.55,1204.0,495.23,255.76250000000002,5519.0,4.621,0.718,15.08,0
0,0,3.34328534,134.8451,1.21,12.28915,166.8,56.65125,2094.0,2761.2975000000006,79.5,6541.0,3.773,2.0783750000000003,13.276,0
1,1,0.905678252,132.19647,0.357,1.249,70.4,0.78,1901.0,2761.2975000000006,11.1,6075.0,4.501,0.909,14.92,0
1,0,0.790046373,132.1225,0.65,4.9939,5385.612499999999,56.65125,2541.0,2761.2975000000006,174.5,6785.0,4.321,1.342,14.838,0
1,0,1.804591904,132.3963298,0.879,3.85009,5385.612499999999,56.65125,1923.0,2761.2975000000006,255.76250000000002,6271.0,4.178,1.515,13.877,0
0,1,3.31976683,131.7956,0.713,4.523,48.0,0.7,1276.0,626.66,8.5,6100.0,4.438,0.94,14.644,0
1,0,0.52880817,131.67844,0.432,2.2865,57.7,1.84,2797.125,2761.2975000000006,38.8,6224.0,3.815,2.0783750000000003,13.274,0
1,1,0.700606479,131.59767,0.37,0.993,23.5,1.22,2797.125,2761.2975000000006,9.0,6280.0,3.795,2.0783750000000003,12.609,0
1,0,15.53753378,140.2734399,0.425,5.8262,5385.612499999999,40.9,694.0,54.73,255.76250000000002,5704.0,4.476,0.868,14.875,0
1,0,2.172042913,131.764641,0.881,8.0331,5385.612499999999,56.65125,2169.0,2761.2975000000006,255.76250000000002,7128.0,4.105,1.775,13.908,0
1,0,0.705174384,131.694866,1.901,1.11196,5385.612499999999,56.65125,751.0,75.23,222.8,4196.5,5.014499999999998,0.25,15.815,0
1,0,38.058140058,142.4101791,0.63,8.82403,5385.612499999999,56.65125,736.0,69.39,255.76250000000002,6894.0,4.25,1.419,12.178,0
0,0,0.758355704,131.863972,0.846,4.4135,5385.612499999999,8.78,1765.0,2292.94,153.3,5629.0,4.586,0.783,15.617,0
0,0,0.77258608,131.7134714,0.576,2.7,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,15.214,0
1,0,0.898837525,132.13405,0.496,3.5342,5385.612499999999,56.65125,1615.0,1609.86,255.76250000000002,5284.0,4.518,0.807,15.3,0
1,0,11.931131598,142.8536843,1.037,5.56983,5385.612499999999,56.65125,831.0,112.47,255.76250000000002,6089.0,4.449,0.959,14.378,0
0,0,11.93137992,142.82366,0.412,3.639,122.1,0.56,415.0,7.0,14.7,4196.5,4.742,0.505,14.003,0
1,0,27.533803402,147.2410009,0.908,3.96227,5385.612499999999,50.02,777.0,85.95,255.76250000000002,5925.0,4.052,1.611,12.921,0
1,0,1.352576807,132.0374311,0.616,5.49531,5385.612499999999,56.65125,2797.125,2761.2975000000006,255.76250000000002,6881.0,3.831,2.0783750000000003,13.106,0
1,1,1.922009494,132.161285,1.312,3.101,5385.612499999999,48.61,1596.0,1534.66,255.76250000000002,5880.0,4.296,1.087,14.738,0
1,0,10.186578749,132.5289587,0.677,10.6304,5385.612499999999,56.65125,793.0,93.53,255.76250000000002,5557.0,4.448,0.916,14.846,0
1,0,1.250390814,131.7337519,0.73,3.7184,5385.612499999999,56.65125,2367.0,2761.2975000000006,255.76250000000002,6297.0,4.006,1.663,12.64,0
0,0,9.2742685,133.599,0.576,12.28915,507.45000000000005,2.68,928.0,134.36,30.75,5779.5,4.438,1.0,12.997,0
1,0,5.748815953,132.28021,1.172,1.9216,5385.612499999999,26.94,799.0,96.29,43.3,4961.0,4.545,0.753,15.311,0
1,0,0.517573708,131.5161551,1.021,2.23102,5385.612499999999,37.02,1863.0,2761.2975000000006,255.76250000000002,5427.0,4.633,0.7,15.777,0
1,0,24.70932686,138.996552,0.928,5.0698,5385.612499999999,25.1,662.0,45.33,255.76250000000002,6065.0,4.427,1.023,13.737,0
1,0,9.726748645,139.4774644,1.883,12.28915,5385.612499999999,56.65125,997.0,233.38,255.76250000000002,5618.0,4.107,1.406,13.04,0
1,0,1.854491777,132.4915806,0.285,5.14771,5385.612499999999,56.65125,1511.0,1232.64,255.76250000000002,5843.0,4.413,0.99,13.344,0
1,0,4.737713268,132.325253,0.8,6.384,5385.612499999999,29.25,882.0,143.54,255.76250000000002,5335.0,4.624,0.719,14.176,0
0,0,2.49777454,133.7602628,0.778,5.241,78.7,2.14,2264.0,2761.2975000000006,51.1,7117.0,3.964,2.0783750000000003,12.321,0
0,0,87.105456694375,191.3655,0.034,12.28915,286.8,2.01,293.0,1.73,20.0,5866.0,4.301,1.198,13.011,0
0,0,87.105456694375,228.323880625,0.4247,12.28915,259.4,3.28,325.0,2.64,6.6,6248.0,3.924,1.996,13.24,0
0,1,9.31392071,135.7783,0.1287,0.971,163.7,1.25,884.0,144.19,6.6,6032.0,4.485,0.973,14.574,0
0,1,0.764597756,131.69552,0.345,1.119,16.6,0.72,2708.0,2761.2975000000006,12.0,6218.0,4.066,1.726,11.215,0
0,0,2.43574046,133.47404,0.997,12.28915,5385.612499999999,24.62,2102.0,2761.2975000000006,74.6,7239.0,4.129,1.781,14.141,0
1,0,2.756536015,133.025652,1.239,1.5908,3590.8,56.65125,1580.0,1472.73,100.1,5496.0,4.02,1.669,13.485,0
0,0,13.99585365,131.65924,1.901,5.0308,5385.612499999999,56.65125,1202.0,493.55,118.1,5638.0,3.7465000000000015,2.0783750000000003,12.12,0
1,0,4.320850062,132.4183917,1.087,4.26661,5385.612499999999,56.65125,1221.0,524.62,255.76250000000002,6098.0,4.384,1.083,13.928,0
0,0,87.105456694375,228.323880625,0.4658,12.263,619.3,2.3,248.0,0.9,10.2,6011.0,4.522,0.902,14.481,0
1,0,1.945914237,133.042081,1.273,2.8712,5385.612499999999,35.94,1417.0,955.56,255.76250000000002,5967.0,4.516,0.83,15.439,0
0,0,1.25625738,131.7577,0.8208,9.726,15.2,1.32,2797.125,2761.2975000000006,50.1,7256.5,3.7465000000000015,2.0783750000000003,11.857,0
1,0,0.99519559,132.4712,0.0372,2.293,13.7,0.29,1624.0,1642.44,7.4,5506.0,4.512,0.782,10.565749999999998,0
1,0,25.150788449,150.345557,1.025,7.72717,5385.612499999999,39.12,686.0,52.23,255.76250000000002,6015.0,4.329,1.101,15.048,0
1,0,7.21636091,133.88924,0.017,2.218,384.7,18.03,2146.0,2761.2975000000006,37.2,5029.0,3.7465000000000015,2.0783750000000003,10.916,0
0,0,5.407157086,136.5956575,1.062,5.8919,5385.612499999999,56.65125,1984.0,2761.2975000000006,255.76250000000002,7256.5,3.856,2.0783750000000003,11.3,0
0,0,2.325185422,133.265218,1.247,7.2871,268.5,56.65125,2797.125,2761.2975000000006,255.76250000000002,7256.5,3.989,2.0783750000000003,10.565749999999998,0
1,0,40.877841988,158.3207395,0.71,9.88456,5385.612499999999,56.65125,915.0,166.06,255.76250000000002,6807.0,3.848,2.0783750000000003,11.663,0
1,0,36.75892725,156.0924573,0.298,12.28915,5385.612499999999,51.31,575.0,25.82,255.76250000000002,6085.0,4.438,0.979,13.676,0
0,0,0.536869783,131.84557,0.5604,4.164,221.7,1.81,2645.0,2761.2975000000006,27.8,6495.0,4.379,1.168,14.801,0
0,1,0.843400322,131.57039,0.489,1.7606,43.7,0.65,1941.0,2761.2975000000006,23.8,5982.0,4.493,0.96,13.018,0
1,0,17.042155208,142.4257555,0.455,7.80412,5385.612499999999,24.93,760.0,78.98,255.76250000000002,6197.0,4.449,1.035,15.252,0
0,0,0.874236216,131.7986,0.2375,2.352,58.4,3.46,2797.125,2761.2975000000006,11.1,7256.5,3.7465000000000015,2.0783750000000003,13.752,0
1,0,0.60886299,132.0506751,1.294,1.27896,2019.5,56.65125,2797.125,2761.2975000000006,255.76250000000002,5022.0,3.7465000000000015,2.0783750000000003,13.886,0
0,1,0.88512187,131.8821,0.766,3.349,136.0,1.05,1659.0,1797.86,9.9,5392.0,4.521,0.819,15.871,0
1,0,5.776764285,131.5421677,0.88,6.99715,5385.612499999999,56.65125,1542.0,1336.82,255.76250000000002,6263.0,3.875,2.072,13.356,0
1,0,1.26227317,132.0407385,1.247,3.30141,5385.612499999999,56.65125,2797.125,2761.2975000000006,255.76250000000002,4927.0,3.7465000000000015,2.0783750000000003,11.516,0
1,0,5.860377067,134.8440004,0.526,10.4634,5385.612499999999,56.65125,1191.0,475.44,255.76250000000002,6267.0,4.284,1.158,13.955,0
1,0,6.099032889,135.5223947,0.891,4.82208,5385.612499999999,36.68,1183.0,462.81,255.76250000000002,6356.0,4.297,1.141,13.745,0
0,0,0.652956712,131.52361,0.26,0.627,50.0,0.76,2146.0,2761.2975000000006,12.7,5812.0,4.419,1.055,13.506,0
1,0,13.691790011,133.7914664,0.269,5.64674,5385.612499999999,49.2,994.0,230.66,255.76250000000002,6295.0,4.158,1.554,13.275,0
0,0,21.570508432,151.7931354,0.388,12.28915,5385.612499999999,56.65125,923.0,171.91,255.76250000000002,6322.0,4.003,1.692,12.462,0
0,0,2.136834989,133.617975,0.559,4.34882,5385.612499999999,56.65125,1415.0,948.25,255.76250000000002,5753.0,4.42,0.989,14.902,0
1,0,9.296746368,135.6856399,1.623,6.88069,5385.612499999999,56.65125,1552.0,1370.16,255.76250000000002,6461.0,3.7465000000000015,2.0783750000000003,13.211,0
1,0,18.060078203,138.611105,0.328,11.5759,5385.612499999999,20.71,618.0,34.4,255.76250000000002,5330.0,4.464,0.855,14.724,0
0,1,0.93371313,131.5534,0.133,2.971,66.0,0.69,1642.0,1724.34,8.9,5436.0,4.548,0.869,15.788,0
0,1,0.933735579,131.53509,0.565,3.892,351.4,10.28,2797.125,2761.2975000000006,27.1,5016.0,3.7465000000000015,2.0783750000000003,13.505,0
1,0,58.28819056,135.87642,0.499,12.28915,5385.612499999999,42.57,462.0,10.79,255.76250000000002,5463.0,4.353,1.044,14.231,0
1,0,28.487107336,132.872485,1.175,3.77887,5385.612499999999,56.65125,963.0,202.98,255.76250000000002,6351.0,3.814,2.0783750000000003,13.363,0
1,0,8.61733907,139.0692516,0.825,4.05563,5385.612499999999,51.79,796.0,94.74,255.76250000000002,5387.0,4.482,0.87,15.257,0
1,0,1.149198426,131.817374,1.167,4.1603,5385.612499999999,42.03,1690.0,1922.43,164.2,5858.0,4.486,0.867,14.554,0
0,0,2.50012775,131.5829,0.9917,12.28915,49.9,1.66,1977.0,2761.2975000000006,17.6,6923.0,4.12,1.664,11.27,0
1,0,1.40469182,131.552084,0.597,6.26327,5385.612499999999,56.65125,2263.0,2761.2975000000006,255.76250000000002,6230.0,4.043,1.863,13.821,0
0,0,1.109841858,132.1655985,0.12,8.11952,5385.612499999999,56.65125,2797.125,2761.2975000000006,255.76250000000002,5788.0,3.7465000000000015,2.0783750000000003,14.52,0
1,0,7.234965722,134.582307,0.548,7.0245,5385.612499999999,34.03,843.0,119.12,255.76250000000002,5653.0,4.573,0.798,16.981,0
0,0,3.684337918,132.61121,1.045,2.1931,76.7,12.52,2481.0,2761.2975000000006,31.4,7256.5,4.149,2.0783750000000003,10.565749999999998,0
1,0,11.2570616,140.81576,0.0,12.28915,5385.612499999999,56.65125,1272.0,619.07,255.76250000000002,6915.0,4.012,1.875,12.538,0
1,0,21.858963291,151.2628164,0.969,6.32492,5385.612499999999,56.65125,925.0,172.73,255.76250000000002,5923.0,3.904,2.06,13.916,0
1,0,9.543584955,137.7738831,0.985,3.72007,5385.612499999999,56.65125,1141.0,401.55,255.76250000000002,5537.0,3.837,1.785,12.256,0
1,0,18.611957253,133.8661994,0.952,4.24721,5385.612499999999,56.65125,829.0,111.83,255.76250000000002,6492.0,4.32,1.17,13.528,0
0,0,0.73240662,131.5735,0.8618,4.33,329.0,3.65,2797.125,2761.2975000000006,15.3,7256.5,4.135,1.772,11.396,0
0,0,3.21559054,133.5375,1.153,12.28915,202.4,18.8,1366.0,822.2,87.1,6300.0,4.414,1.036,14.128,0
0,0,1.547426532,132.8859128,0.947,12.28915,532.9,3.62,1973.0,2761.2975000000006,210.1,6612.0,4.303,1.264,13.755,0
1,0,12.851722103,132.8395131,1.15,5.71731,5385.612499999999,47.26,781.0,88.01,255.76250000000002,5838.0,4.438,0.967,15.205,0
0,1,4.2055797,132.1233,0.9883,12.28915,100.5,1.8,1345.0,773.19,71.7,6190.0,4.261,1.259,13.394,0
0,0,0.957476003,131.91263,0.327,0.6624,450.7,2.47,2138.0,2761.2975000000006,20.2,6312.0,4.338,1.122,13.483,0
0,0,0.57627248,132.0811,0.576,1.75,507.45000000000005,2.68,928.0,2761.2975000000006,30.75,5779.5,4.438,1.0,13.865,0
0,0,1.6037058,131.9529,0.729,9.067,32.8,1.54,2492.0,2761.2975000000006,22.4,6400.0,3.877,2.0783750000000003,13.7,0
1,0,76.01811375,139.943296,0.788,12.28915,5385.612499999999,56.65125,652.0,42.65,255.76250000000002,6703.0,4.018,1.892,13.755,0
0,0,0.82883944,132.013443,0.576,1.83,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,11.597,0
0,1,1.574063832,133.05514,1.237,5.6357,1118.1,28.63,1619.0,1622.84,145.3,5951.0,4.411,0.962,14.636,0
0,0,2.51989935,133.7109,0.4448,1.55,147.2,1.04,1217.0,519.13,7.7,5646.0,4.549,0.841,15.604,0
1,0,3.867613816,135.3438766,0.553,5.36467,5385.612499999999,56.65125,1203.0,494.75,255.76250000000002,5780.0,4.364,1.046,15.244,0
1,0,36.473115046,159.7666622,1.003,2.91005,5385.612499999999,53.1,467.0,11.24,255.76250000000002,5452.0,4.594,0.766,14.359,0
1,0,4.238855579,135.201464,1.031,5.2235,5385.612499999999,38.01,1044.0,280.82,255.76250000000002,5655.0,4.482,0.804,14.858,0
0,0,8.7998722,136.37744,0.344,1.153,270.3,1.09,577.0,26.18,7.4,4298.0,4.603,0.675,15.86,0
1,0,2.113197701,132.3310213,0.909,3.46341,5385.612499999999,50.13,1825.0,2624.42,255.76250000000002,6215.0,4.138,1.463,13.774,0
1,0,70.37626987,151.228445,0.944,6.4205,5385.612499999999,40.43,373.0,4.59,255.76250000000002,5458.0,4.603,0.755,15.108,0
0,1,0.772803664,131.70354,0.199,1.368,290.2,1.11,1365.0,826.03,8.5,4535.0,4.607,0.668,15.856,0
1,0,7.549299761,135.0113297,0.899,2.46338,5385.612499999999,18.8,690.0,53.74,255.76250000000002,5085.0,4.679,0.634,14.608,0
0,0,0.530967171,131.725385,0.84,3.8102,5385.612499999999,56.65125,2312.0,2761.2975000000006,255.76250000000002,5951.0,4.439,0.991,10.565749999999998,0
1,0,1.606163631,131.6342249,0.901,4.92516,5385.612499999999,56.65125,2797.125,2761.2975000000006,255.76250000000002,7256.5,3.997,2.0783750000000003,12.691,0
1,0,22.470494368,143.284831,0.86,7.39097,5385.612499999999,19.12,518.0,17.04,255.76250000000002,5315.0,4.636,0.697,12.723,0
1,0,37.482223878,155.8400132,1.2,4.81451,5385.612499999999,56.65125,902.0,156.47,255.76250000000002,6422.0,3.78,2.0783750000000003,13.46,0
1,0,1.077358008,131.600551,0.619,3.6713,5385.612499999999,56.65125,1925.0,2761.2975000000006,255.76250000000002,6100.0,4.397,1.064,14.146,0
0,0,1.12284501,131.671908,0.576,0.95,507.45000000000005,2.68,928.0,2761.2975000000006,30.75,5779.5,4.438,1.0,11.872,0
1,0,1.480324075,131.7556963,0.388,3.20209,5385.612499999999,47.81,1313.0,701.93,255.76250000000002,5260.0,4.56,0.717,13.983,0
1,0,12.08353781,139.6155998,0.749,7.90317,5385.612499999999,50.33,1310.0,696.82,255.76250000000002,6770.0,3.89,2.0783750000000003,12.344,0
1,0,0.934926138,132.1779461,0.905,3.1925,5385.612499999999,56.65125,1957.0,2761.2975000000006,255.76250000000002,5962.0,4.423,1.078,14.681,0
0,0,0.93373711,131.5293,0.121,3.151,12.9,0.37,2077.0,2761.2975000000006,11.2,6300.0,4.391,1.025,12.72,0
0,0,3.0082548,132.68976,0.576,2.38,507.45000000000005,2.68,928.0,2761.2975000000006,30.75,5779.5,4.438,1.0,13.907,0
1,0,1.398890216,132.16558,1.123,4.9641,5385.612499999999,56.65125,1784.0,2389.78,204.0,6134.0,4.378,1.051,14.855,0
0,0,12.314402323,134.2520931,0.506,5.8903,5385.612499999999,56.65125,864.0,131.33,255.76250000000002,6247.0,4.433,1.066,14.76,0
1,0,25.431861399,135.619194,1.126,5.23771,5385.612499999999,43.42,601.0,30.92,255.76250000000002,5754.0,4.458,0.9,14.164,0
1,0,20.413052415,140.0167643,0.777,4.4621,5385.612499999999,35.03,668.0,47.14,255.76250000000002,5941.0,4.487,0.963,14.874,0
0,1,0.527679032,131.81119,0.284,1.395,84.1,0.79,2115.0,2761.2975000000006,14.8,5799.0,4.548,0.86,15.356,0
1,1,2.44295727,132.00292,1.242,4.0656,5385.612499999999,44.35,1352.0,788.17,85.5,5780.0,4.438,1.0,16.389,0
0,1,3.31587688,131.50648,0.688,3.152,185.6,1.27,1097.0,342.77,11.4,5385.0,4.476,0.875,15.539,0
1,0,49.788613011,175.192714,0.753,7.41807,5385.612499999999,32.57,271.0,1.28,255.76250000000002,4196.5,4.708,0.542,15.591,0
1,1,1.38607973,131.5931,0.0198,8.7,64.6,0.6,1356.0,798.8,2.8,5261.0,4.562,0.768,14.132,0
0,1,5.088582739,134.055128,1.195,7.6066,448.9,46.02,1786.0,2400.3,40.3,7256.5,4.052,1.955,13.18,0
0,0,1.1611022,132.2174,0.576,2.48,507.45000000000005,2.68,928.0,2761.2975000000006,30.75,5779.5,4.438,1.0,15.742,0
1,0,8.65298599,136.67132,0.529,1.549,313.8,1.36,734.0,68.48,12.4,5210.0,4.538,0.749,15.415,0
1,0,1.19563447,131.5506,0.861,5.3934,5385.612499999999,14.94,1988.0,2761.2975000000006,105.8,5583.0,4.115,1.413,14.327,0
0,1,0.550537628,131.6623478,0.516,1.216,72.0,1.93,2797.125,2761.2975000000006,4.9,7256.5,4.013,2.0783750000000003,11.456,0
0,0,2.53470797,132.88117,1.187,12.28915,328.2,50.25,2117.0,2761.2975000000006,99.5,6440.0,3.874,2.0783750000000003,13.92,0
0,0,0.530799654,131.68727,0.0126,3.487,318.5,2.92,2797.125,2761.2975000000006,12.5,6534.0,4.128,1.622,12.328,0
0,0,0.56818769,132.06643,0.576,2.0,507.45000000000005,2.68,928.0,2761.2975000000006,30.75,5779.5,4.438,1.0,11.941,0
0,0,1.0094779,131.6463,0.576,3.72,507.45000000000005,2.68,928.0,2573.87,30.75,5779.5,4.438,1.0,13.965,0
0,0,0.91057795,131.5209695,0.576,2.73,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,11.965,0
0,1,1.0429419,131.966,0.922,7.22,412.0,2.49,1795.0,2448.03,40.9,5780.0,4.438,1.0,11.51,0
0,0,6.12650913,133.2391,0.919,12.28915,2434.0,9.08,1370.0,832.67,3.1,6881.0,4.252,1.534,12.625,0
1,0,0.573036404,120.5159138,0.9279,1.3176,4174.5,9.97,2376.0,2761.2975000000006,255.76250000000002,5745.0,4.29,1.196,13.302,0
1,0,0.643171495,131.8893076,1.214,2.31285,5385.612499999999,54.03,2193.0,2761.2975000000006,255.76250000000002,5899.0,4.387,0.989,15.147,0
0,1,14.7639145,133.532,0.016,3.14,162.5,0.93,632.0,37.74,7.7,5541.0,4.613,0.733,15.559,0
1,0,1.872620976,132.727701,1.242,1.7626,1530.6,31.43,1550.0,1362.23,181.9,6031.0,4.427,1.004,14.337,0
1,0,27.467217305,143.6727101,1.076,4.17961,5385.612499999999,38.87,527.0,18.22,255.76250000000002,5503.0,4.536,0.742,13.182,0
1,1,40.879068,163.4056,0.988,6.562,499.2,3.35,533.0,19.12,12.2,6072.0,4.51,0.923,15.823,0
0,1,0.566802325,131.79626,0.3857,1.842,288.4,1.4,1889.0,2761.2975000000006,70.3,5233.0,4.489,0.824,14.905,0
1,0,5.077746556,134.63539,1.211,3.1718,5385.612499999999,54.93,1274.0,622.32,255.76250000000002,6174.0,4.235,1.271,12.847,0
1,0,2.340534383,132.74718,0.71,4.43017,5385.612499999999,56.65125,1581.0,1476.77,255.76250000000002,6300.0,4.349,1.136,14.39,0
0,0,87.105456694375,143.2445125,0.576,3.21,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,14.795,0
0,1,1.72933255,132.5413,0.586,3.631,29.7,0.69,1745.0,2196.53,17.1,5921.0,4.22,1.211,13.07,0
