rowid,kepid,koi_disposition,koi_pdisposition,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,label
11,11446443,CONFIRMED,CANDIDATE,0,0,2.470613377,122.763305,0.818,1.74319,5385.612499999999,13.04,1339.0,761.46,255.76250000000002,5820.0,4.457,0.964,286.80847,49.316399,11.338,1
12,10666592,CONFIRMED,CANDIDATE,1,0,2.204735417,121.3585417,0.224,3.88864,5385.612499999999,16.1,2048.0,2761.2975000000006,255.76250000000002,6440.0,4.019,1.952,292.24728,47.969521,10.565749999999998,1
13,6922244,CONFIRMED,CANDIDATE,0,0,3.522498429,121.1194228,0.631,3.19843,5385.612499999999,14.59,1521.0,1264.67,255.76250000000002,6225.0,4.169,1.451,281.28812,42.45108,13.563,1
14,10984090,CONFIRMED,CANDIDATE,0,0,3.709214104,133.98318,0.051,2.6302,131.1,1.16,1206.0,500.46,50.6,5833.0,4.407,1.022,295.64871,48.49556,12.772,1
15,10419211,FALSE POSITIVE,FALSE POSITIVE,1,0,11.521446064,170.839688,1.901,3.6399,5385.612499999999,56.65125,753.0,75.88,255.76250000000002,5795.0,4.554,0.848,297.07993,47.597401,15.472,0
16,10464078,FALSE POSITIVE,FALSE POSITIVE,1,0,19.40393776,172.484253,0.804,12.2155,5385.612499999999,7.18,523.0,17.69,214.7,5043.0,4.591,0.68,289.25821,47.635319,15.487,0
17,10480982,FALSE POSITIVE,FALSE POSITIVE,1,0,19.221388942,184.5521637,1.065,4.79843,5385.612499999999,49.29,698.0,55.97,255.76250000000002,6117.0,4.496,0.947,295.81454,47.69035,15.341,0
18,10485250,FALSE POSITIVE,FALSE POSITIVE,1,0,16.46983774,180.881761,0.292,9.4378,5385.612499999999,7.94,595.0,29.61,255.76250000000002,5152.0,4.517,0.786,297.15442,47.668701,15.788,0
19,10526549,CONFIRMED,CANDIDATE,0,0,9.27358173,173.258155,0.387,3.2875,1288.3,2.47,649.0,41.85,87.2,4856.0,4.583,0.696,288.13824,47.724449,15.302,1
20,10583066,CONFIRMED,CANDIDATE,0,0,6.02930329,171.602959,0.258,1.5821,1912.7,2.85,678.0,50.04,65.4,4537.0,4.648,0.672,283.71088,47.86327,15.784,1
21,10583180,FALSE POSITIVE,FALSE POSITIVE,1,1,2.696370652,170.73769,0.044,3.6129,397.9,1.58,1066.0,305.34,48.2,4989.0,4.504,0.819,283.76547,47.804298,15.269,0
22,10601284,CONFIRMED,CANDIDATE,0,0,5.349553819,171.80694,0.092,3.0278,831.0,2.55,919.0,168.99,60.6,5185.0,4.44,0.91,292.37613,47.880989,15.416,1
23,10601284,CONFIRMED,CANDIDATE,0,0,3.94105221,136.08662,0.226,2.5984,363.3,1.7,1018.0,253.15,28.9,5185.0,4.44,0.91,292.37613,47.880989,15.416,1
24,10601284,CONFIRMED,CANDIDATE,0,0,8.10904807,132.8031,0.025,3.596,217.4,1.3,800.0,97.03,14.1,5185.0,4.44,0.91,292.37613,47.880989,15.416,1
25,2306756,FALSE POSITIVE,FALSE POSITIVE,1,0,87.105456694375,166.342079,0.9765,6.8057,5385.612499999999,41.5,297.0,1.84,255.76250000000002,5543.0,4.081,1.58,292.27374,37.671558,12.394,0
26,10662202,CONFIRMED,CANDIDATE,0,0,21.67699193,171.53594,0.896,3.4555,857.2,2.95,530.0,18.64,34.3,4954.0,4.5,0.828,290.46512,47.92918,15.377,1
27,10682541,CONFIRMED,CANDIDATE,0,0,4.99677968,171.74208,0.71,2.1717,934.7,2.78,917.0,166.95,28.2,5339.0,4.552,0.847,297.80826,47.946671,15.861,1
28,11460018,CONFIRMED,CANDIDATE,0,0,4.280963604,171.89659,0.424,2.875,750.8,2.3,1012.0,247.87,61.8,5644.0,4.564,0.831,294.26581,49.314091,15.356,1
29,11463211,FALSE POSITIVE,FALSE POSITIVE,0,1,1.50635409,170.998064,0.86,1.5155,2211.7,4.53,1452.0,1054.12,181.1,5714.0,4.563,0.831,295.66522,49.351009,15.525,0
30,11465813,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,209.04355,0.701,12.28915,5385.612499999999,14.14,196.0,0.35,255.76250000000002,5520.0,4.466,0.983,296.69861,49.316479,15.207,0
31,11493732,FALSE POSITIVE,FALSE POSITIVE,1,0,61.2563628,173.83826,1.248,7.633,5123.3,39.87,505.0,15.43,85.3,6144.0,4.402,1.091,283.72592,49.479519,15.25,0
32,11507101,CONFIRMED,CANDIDATE,0,0,38.3775486,172.82048,0.468,5.588,724.2,2.82,529.0,18.53,34.7,5481.0,4.369,1.036,291.72202,49.480869,15.172,1
33,10910878,CONFIRMED,CANDIDATE,0,0,41.19725502,165.00404,0.045,4.6297,2213.9,3.86,439.0,8.76,51.2,5031.0,4.485,0.848,286.99948,48.37579,15.841,1
34,10910878,CONFIRMED,CANDIDATE,0,0,6.252962249,171.30126,0.105,2.5819,1036.9,2.65,823.0,108.3,47.1,5031.0,4.485,0.848,286.99948,48.37579,15.841,1
35,10987985,CONFIRMED,CANDIDATE,0,0,16.01308419,176.3608,0.799,3.2554,1121.9,3.1,593.0,29.31,33.2,5015.0,4.499,0.826,297.02563,48.478588,15.39,1
36,11018648,CONFIRMED,CANDIDATE,0,0,32.62876672,194.1019,0.021,4.7971,1804.8,3.36,506.0,15.55,80.0,5586.0,4.56,0.798,285.71854,48.505859,15.082,1
37,11018648,CONFIRMED,CANDIDATE,0,0,87.105456694375,193.8378,0.606,6.473,652.0,2.12,359.0,3.92,19.1,5586.0,4.56,0.798,285.71854,48.505859,15.082,1
39,11152159,FALSE POSITIVE,FALSE POSITIVE,1,1,2.701287801,170.69579,1.016,3.3827,860.4,6.54,1222.0,527.81,48.3,5550.0,4.468,0.91,297.92365,48.777321,15.54,0
40,11153539,CONFIRMED,CANDIDATE,0,0,4.49876511,171.34905,0.312,3.7362,460.0,2.1,1133.0,389.62,29.5,6075.0,4.486,0.969,298.45685,48.791592,15.395,1
41,11242721,FALSE POSITIVE,FALSE POSITIVE,1,0,19.651209505,179.401981,0.723,5.2514,5385.612499999999,12.42,730.0,67.03,255.76250000000002,6074.0,4.391,1.063,291.0939,48.933842,15.536,0
42,9579641,CONFIRMED,CANDIDATE,0,0,5.412203927,133.143089,0.787,2.9472,601.6,2.94,1093.0,337.68,166.7,5779.0,4.339,1.087,287.88733,46.276241,12.791,1
43,11304958,CONFIRMED,CANDIDATE,0,0,41.43958662,208.93203,0.355,10.5989,2793.1,5.5,516.0,16.72,141.1,5468.0,4.367,1.046,295.55505,49.017342,15.4,1
44,11391957,CONFIRMED,CANDIDATE,0,0,8.35389523,171.63257,0.023,2.2514,1041.6,2.52,790.0,91.9,43.4,5592.0,4.582,0.787,285.49924,49.277351,15.317,1
45,11403044,CONFIRMED,CANDIDATE,0,0,4.125543472,169.752585,0.597,3.1744,1487.3,4.43,1243.0,565.35,128.6,6174.0,4.417,1.103,291.93616,49.253979,15.506,1
46,11414511,CONFIRMED,CANDIDATE,0,0,2.816504904,170.9676846,0.105,2.50587,5385.612499999999,12.21,1219.0,521.13,255.76250000000002,5532.0,4.452,0.955,297.01547,49.225288,15.052,1
47,11442465,FALSE POSITIVE,FALSE POSITIVE,1,1,33.93373447,186.67608,0.812,12.28915,5385.612499999999,7.34,430.0,8.11,236.1,5040.0,4.628,0.705,284.17233,49.360722,15.716,0
48,12110942,CONFIRMED,CANDIDATE,0,0,3.689920099,170.36571,0.151,2.6557,426.7,1.89,1147.0,408.99,35.6,5880.0,4.518,0.917,291.62241,50.61824,15.242,1
49,12366084,CONFIRMED,CANDIDATE,0,0,4.431238488,171.015,0.405,3.15,1010.9,3.25,1104.0,351.23,71.1,5714.0,4.428,1.015,295.81616,51.121738,15.367,1
50,12366084,CONFIRMED,CANDIDATE,0,0,11.37936986,133.84992,0.911,2.6255,1023.5,3.95,806.0,99.68,37.9,5714.0,4.428,1.015,295.81616,51.121738,15.367,1
51,12404086,CONFIRMED,CANDIDATE,0,0,26.39432897,176.05459,0.602,3.573,1510.9,3.07,489.0,13.49,48.2,5129.0,4.595,0.763,289.39972,51.25032,15.234,1
52,8395660,CONFIRMED,CANDIDATE,0,0,13.57078281,136.279194,0.866,3.3539,511.7,2.64,785.0,89.61,88.4,5854.0,4.406,1.012,300.86398,44.337551,12.882,1
53,9579641,CONFIRMED,CANDIDATE,0,0,7.12594387,139.00492,0.898,3.0014,192.4,1.79,997.0,233.31,47.1,5779.0,4.339,1.087,287.88733,46.276241,12.791,1
54,11656840,FALSE POSITIVE,FALSE POSITIVE,1,0,7.442652004,169.9717797,0.137,2.3078,5385.612499999999,15.03,967.0,206.78,255.76250000000002,6108.0,4.469,0.956,288.98682,49.733742,15.27,0
55,11754553,CONFIRMED,CANDIDATE,0,0,16.38489988,172.72782,0.001,3.0249,1127.1,2.0,433.0,8.35,28.9,4196.5,4.661,0.615,286.73804,49.97575,15.095,1
56,11754553,CONFIRMED,CANDIDATE,0,0,7.8774163,176.3759,0.041,2.0805,1306.1,2.16,553.0,22.18,38.7,4196.5,4.661,0.615,286.73804,49.97575,15.095,1
57,11754553,CONFIRMED,CANDIDATE,0,0,36.4454001,151.60125,0.028,4.007,1122.3,1.99,332.0,2.88,21.7,4196.5,4.661,0.615,286.73804,49.97575,15.095,1
58,11812062,CONFIRMED,CANDIDATE,0,0,3.728732147,171.793255,0.558,2.683,5226.5,6.02,1023.0,258.34,255.76250000000002,5497.0,4.577,0.809,290.78574,50.054119,15.523,1
60,11853255,CONFIRMED,CANDIDATE,0,0,2.243380573,170.679233,0.915,1.1196,821.7,1.99,822.0,107.6,38.9,4196.5,4.698,0.564,285.17621,50.149818,15.135,1
61,11909839,FALSE POSITIVE,FALSE POSITIVE,1,0,10.405998015,177.197466,0.324,6.5036,5385.612499999999,11.23,833.0,113.94,255.76250000000002,5746.0,4.393,0.924,289.23553,50.241001,15.562,0
62,11918099,CONFIRMED,CANDIDATE,0,0,2.337437946,171.761982,0.28,1.9982,971.2,2.34,1070.0,311.16,82.4,5005.0,4.595,0.765,293.83331,50.23035,15.334,1
65,11923270,CONFIRMED,CANDIDATE,0,0,11.59822233,180.395376,0.679,2.5237,2804.5,2.65,396.0,5.82,71.0,4196.5,4.79,0.473,296.22195,50.28722,15.937,1
66,11960862,CONFIRMED,CANDIDATE,0,0,6.575315881,173.634044,0.39,4.3084,2793.3,5.31,1015.0,251.38,221.1,5992.0,4.415,0.989,290.09805,50.321609,15.312,1
67,12020329,CONFIRMED,CANDIDATE,0,0,7.275040844,169.994217,0.547,7.5377,3001.0,4.86,833.0,113.64,255.76250000000002,5485.0,4.556,0.867,295.45529,50.49456,15.08,1
68,12066335,CONFIRMED,CANDIDATE,0,0,19.27153892,186.77093,0.031,2.7594,1219.8,1.93,393.0,5.66,37.1,4196.5,4.702,0.56,293.97336,50.53191,15.385,1
69,12066335,CONFIRMED,CANDIDATE,0,0,10.06524317,136.28906,0.628,1.369,1053.3,1.91,488.0,13.43,30.3,4196.5,4.702,0.56,293.97336,50.53191,15.385,1
70,12070811,CONFIRMED,CANDIDATE,0,0,12.3935651,178.74725,0.883,3.8896,916.6,2.66,677.0,49.68,35.8,5557.0,4.603,0.75,296.02133,50.56778,15.505,1
71,8395660,CONFIRMED,CANDIDATE,0,0,43.84439721,151.93538,0.852,6.802,615.2,2.87,531.0,18.77,83.7,5854.0,4.406,1.012,300.86398,44.337551,12.882,1
72,3120431,FALSE POSITIVE,FALSE POSITIVE,1,1,3.341913228,171.63943,1.213,3.813,725.3,21.55,1032.0,268.67,39.0,5295.0,4.551,0.811,292.31595,38.27029,15.629,0
74,3342970,CONFIRMED,CANDIDATE,0,0,2.711504086,170.03417,0.023,3.0099,837.5,3.12,1420.0,960.79,64.5,6214.0,4.442,1.076,291.65353,38.494659,15.541,1
75,3342970,CONFIRMED,CANDIDATE,0,0,7.21203748,172.81782,0.012,4.0491,950.4,3.32,1025.0,260.58,51.5,6214.0,4.442,1.076,291.65353,38.494659,15.541,1
76,12459725,FALSE POSITIVE,FALSE POSITIVE,0,0,14.1798187,171.50237,0.1601,2.505,459.9,1.88,711.0,60.35,11.2,5799.0,4.539,0.878,291.0448,51.321671,15.727,0
77,12470844,CONFIRMED,CANDIDATE,0,0,8.47237911,174.16212,0.022,2.7245,1123.5,2.59,751.0,75.44,47.6,5354.0,4.587,0.788,296.36652,51.319519,15.339,1
78,12470844,CONFIRMED,CANDIDATE,0,0,60.4189369,181.16367,0.094,5.039,931.3,2.36,390.0,5.49,20.1,5354.0,4.587,0.788,296.36652,51.319519,15.339,1
79,12644822,CONFIRMED,CANDIDATE,0,0,12.611904345,180.892284,0.55,5.1497,5385.612499999999,7.4,753.0,76.15,255.76250000000002,5795.0,4.508,0.919,289.11221,51.737381,15.14,1
80,2440757,FALSE POSITIVE,FALSE POSITIVE,1,0,1.433769925,170.403536,1.268,1.8868,1976.3,46.58,1920.0,2761.2975000000006,112.6,6017.0,4.22,1.339,290.84369,37.728828,15.122,0
81,2445129,FALSE POSITIVE,FALSE POSITIVE,1,1,10.31872301,173.31543,1.215,3.836,871.7,28.59,876.0,139.26,38.2,5927.0,4.409,1.06,291.84891,37.713501,15.065,0
82,2713049,CONFIRMED,CANDIDATE,0,0,2.539183147,169.67494,0.238,2.4282,382.1,2.06,1332.0,743.09,38.9,5519.0,4.35,1.062,291.43997,37.905659,15.026,1
83,3114167,CONFIRMED,CANDIDATE,0,0,6.770300385,170.57662,0.838,2.0844,1304.0,2.77,812.0,102.87,50.8,5653.0,4.656,0.679,290.87051,38.273628,15.591,1
84,3114661,FALSE POSITIVE,FALSE POSITIVE,1,1,0.444291966,169.865406,1.258,2.0792,5385.612499999999,27.51,1836.0,2706.26,255.76250000000002,5255.0,4.678,0.636,290.99689,38.28492,15.748,0
86,4139816,CONFIRMED,CANDIDATE,0,0,20.06036336,147.46554,0.556,3.3203,1494.7,1.96,361.0,4.0,35.2,4196.5,4.754,0.493,286.07913,39.27832,15.954,1
87,4139816,CONFIRMED,CANDIDATE,0,0,46.1842039,165.23729,0.013,4.758,1394.7,1.83,273.0,1.32,26.0,4196.5,4.754,0.493,286.07913,39.27832,15.954,1
88,8395660,CONFIRMED,CANDIDATE,0,0,23.9800854,147.537,0.95,5.351,104.0,1.31,649.0,41.94,17.1,5854.0,4.406,1.012,300.86398,44.337551,12.882,1
89,4139816,CONFIRMED,CANDIDATE,0,0,7.82502168,136.54995,0.708,2.186,520.8,1.2,494.0,14.05,15.9,4196.5,4.754,0.493,286.07913,39.27832,15.954,1
90,4275191,CONFIRMED,CANDIDATE,0,0,3.895936525,170.527552,0.524,2.3111,5385.612499999999,7.34,1005.0,241.62,255.76250000000002,5557.0,4.592,0.774,294.65524,39.308361,15.725,1
91,4476123,CONFIRMED,CANDIDATE,0,0,22.36646466,175.45862,0.4,5.228,986.8,2.32,536.0,19.45,32.1,5395.0,4.615,0.734,294.71063,39.52174,15.583,1
92,3351888,CONFIRMED,CANDIDATE,0,0,1.625522174,170.8266564,0.076,2.38963,5385.612499999999,9.73,1579.0,1467.41,255.76250000000002,5539.0,4.322,1.106,293.87192,38.422939,15.001,1
94,3554600,FALSE POSITIVE,FALSE POSITIVE,0,1,7.544039,171.7982,1.175,6.222,322.6,17.47,838.0,116.46,14.2,5657.0,4.567,0.824,293.94116,38.601101,15.559,0
96,3734868,FALSE POSITIVE,FALSE POSITIVE,1,0,10.328035714,174.581054,0.281,7.7915,5385.612499999999,13.28,843.0,119.31,255.76250000000002,5627.0,4.359,1.024,287.69675,38.886452,15.646,0
97,3832474,CONFIRMED,CANDIDATE,0,0,87.105456694375,154.23552,0.379,8.9302,5385.612499999999,8.9,308.0,2.14,138.8,5485.0,4.556,0.867,285.28363,38.947281,15.403,1
98,8395660,CONFIRMED,CANDIDATE,0,0,6.164876,135.63916,0.646,3.262,55.8,0.79,1021.0,256.35,14.4,5854.0,4.406,1.012,300.86398,44.337551,12.882,1
99,3832474,CONFIRMED,CANDIDATE,0,0,60.32494216,228.323880625,0.224,6.6188,5385.612499999999,12.19,411.0,6.77,255.76250000000002,5485.0,4.556,0.867,285.28363,38.947281,15.403,1
100,3832474,CONFIRMED,CANDIDATE,0,0,29.1598615,150.69922,0.3619,4.803,488.0,1.91,524.0,17.85,11.6,5485.0,4.556,0.867,285.28363,38.947281,15.403,1
101,3836375,FALSE POSITIVE,FALSE POSITIVE,0,1,1.540397253,170.50479,1.225,2.1541,816.1,25.69,1470.0,1105.68,38.8,5663.0,4.53,0.915,286.92639,38.921631,15.974,0
102,3838486,FALSE POSITIVE,FALSE POSITIVE,0,1,2.99025443,171.9834,0.014,5.414,589.2,1.7,918.0,168.45,48.5,4667.0,4.578,0.731,287.74881,38.92955,15.842,0
103,3935914,CONFIRMED,CANDIDATE,0,0,1.594745374,170.6483505,0.514,1.9604,5385.612499999999,11.3,1539.0,1329.42,255.76250000000002,5934.0,4.491,0.893,285.21381,39.027481,15.53,1
105,4049131,CONFIRMED,CANDIDATE,0,0,20.50588921,181.43428,0.26,4.0595,2105.5,3.41,518.0,17.06,78.5,4905.0,4.544,0.761,289.31543,39.153278,15.398,1
106,4139816,CONFIRMED,CANDIDATE,0,0,3.340218842,171.979062,0.466,1.9104,1632.6,2.03,656.0,43.73,71.6,4196.5,4.754,0.493,286.07913,39.27832,15.954,1
107,5287983,FALSE POSITIVE,FALSE POSITIVE,1,1,2.507089906,171.002455,1.255,2.0067,1339.2,30.26,1326.0,730.47,64.9,5926.0,4.506,0.939,295.37805,40.493401,15.555,0
108,5358241,CONFIRMED,CANDIDATE,0,0,18.64932728,174.771,0.08,4.4056,893.6,3.12,701.0,57.13,46.1,5775.0,4.405,1.053,290.46176,40.562462,15.386,1
109,10875245,CONFIRMED,CANDIDATE,0,0,4.90144976,138.60548,0.529,4.1654,140.7,1.7,1262.0,598.74,50.6,5847.0,4.191,1.402,297.02826,48.208611,12.487,1
110,5358241,CONFIRMED,CANDIDATE,0,0,9.75192101,138.78608,0.949,4.793,418.0,2.76,870.0,135.66,28.5,5775.0,4.405,1.053,290.46176,40.562462,15.386,1
111,5358241,CONFIRMED,CANDIDATE,0,0,38.5576546,163.85063,0.911,5.794,993.0,4.02,550.0,21.71,39.7,5775.0,4.405,1.053,290.46176,40.562462,15.386,1
112,5358624,CONFIRMED,CANDIDATE,0,0,3.525632539,170.0479951,0.12,2.59959,5385.612499999999,11.58,975.0,213.12,255.76250000000002,5150.0,4.572,0.793,290.58173,40.5774,15.224,1
114,4664847,CONFIRMED,CANDIDATE,0,0,7.748094239,174.997206,0.517,3.5957,2472.1,5.52,964.0,204.39,113.2,5973.0,4.439,1.085,294.4899,39.771439,15.67,1
115,4725681,CONFIRMED,CANDIDATE,0,0,23.96793669,186.22182,0.416,3.827,1182.3,1.8,329.0,2.77,27.5,4196.5,4.728,0.524,283.86639,39.898079,15.414,1
116,4913852,CONFIRMED,CANDIDATE,0,0,8.11437482,176.33968,0.573,2.2736,1558.0,2.1,460.0,10.55,56.4,4196.5,4.753,0.517,288.81201,40.033401,15.877,1
117,4932348,FALSE POSITIVE,FALSE POSITIVE,1,0,38.036729482,196.934947,0.501,4.34617,5385.612499999999,27.5,500.0,14.81,255.76250000000002,5575.0,4.521,0.932,294.14789,40.055538,15.472,0
118,4936180,FALSE POSITIVE,FALSE POSITIVE,1,0,4.64090031,173.64638,1.28,12.28915,2450.6,30.09,1155.0,421.08,255.76250000000002,6463.0,4.5,0.826,295.11371,40.071171,15.27,0
119,11913073,FALSE POSITIVE,FALSE POSITIVE,1,1,3.747838198,171.66504,1.121,5.0642,616.0,13.65,1031.0,266.76,138.2,5514.0,4.569,0.826,291.06152,50.265129,13.496,0
120,10875245,CONFIRMED,CANDIDATE,0,0,14.74914825,138.77799,0.173,6.0995,430.2,2.89,874.0,137.91,107.4,5847.0,4.191,1.402,297.02826,48.208611,12.487,1
121,5021899,CONFIRMED,CANDIDATE,0,0,21.81295996,174.01085,0.053,4.3791,1175.4,3.38,639.0,39.33,37.8,5601.0,4.41,0.999,294.77686,40.15374,15.54,1
122,5077629,FALSE POSITIVE,FALSE POSITIVE,1,0,7.91936937,172.181092,0.733,3.3148,5385.612499999999,10.34,814.0,104.0,255.76250000000002,5690.0,4.588,0.776,283.53845,40.217999,15.805,0
124,5164255,CONFIRMED,CANDIDATE,0,0,15.37562369,173.61402,0.692,3.3169,5385.612499999999,11.01,600.0,30.54,166.0,4986.0,4.496,0.833,283.25354,40.358189,16.422,1
125,5252423,CONFIRMED,CANDIDATE,0,0,8.10363271,176.9486,0.047,3.161,887.9,2.11,687.0,52.82,39.3,4861.0,4.574,0.732,283.22141,40.421829,15.289,1
126,5252423,CONFIRMED,CANDIDATE,0,0,4.71510843,134.96178,0.258,2.506,417.5,1.46,823.0,108.84,21.3,4861.0,4.574,0.732,283.22141,40.421829,15.289,1
127,5272878,CONFIRMED,CANDIDATE,0,0,6.365839713,171.13575,0.524,2.9721,780.7,2.44,914.0,165.33,70.8,5776.0,4.554,0.849,291.14951,40.420521,15.09,1
128,5283542,FALSE POSITIVE,FALSE POSITIVE,0,1,5.97581754,174.77602,0.941,3.065,962.4,3.86,1047.0,284.25,50.3,6108.0,4.471,0.997,294.22397,40.417858,15.546,0
129,5649215,FALSE POSITIVE,FALSE POSITIVE,0,1,2.446737317,170.66951,1.241,4.7211,1177.9,26.25,1261.0,597.19,110.2,5764.0,4.548,0.863,298.96112,40.862808,15.021,0
130,5651104,CONFIRMED,CANDIDATE,0,0,3.04033046,169.9490106,0.736,1.8411,5385.612499999999,8.99,1021.0,257.29,255.76250000000002,5035.0,4.519,0.791,299.3161,40.82238,15.028,1
131,5792202,CONFIRMED,CANDIDATE,0,0,15.33528675,174.00278,0.773,3.897,3081.4,5.0,610.0,32.67,86.6,5251.0,4.581,0.817,292.23676,41.08588,15.855,1
132,10875245,CONFIRMED,CANDIDATE,0,0,7.95825328,137.80219,0.706,4.377,50.0,1.06,1074.0,314.15,14.7,5847.0,4.191,1.402,297.02826,48.208611,12.487,1
133,5792202,CONFIRMED,CANDIDATE,0,0,31.33046135,153.43031,0.798,5.176,5073.8,6.5,481.0,12.61,117.2,5251.0,4.581,0.817,292.23676,41.08588,15.855,1
134,5370302,FALSE POSITIVE,FALSE POSITIVE,1,0,3.9043425,173.393734,0.709,3.831,5385.612499999999,12.28,1104.0,351.05,255.76250000000002,5810.0,4.526,0.898,294.05676,40.549679,15.016,0
135,5372966,FALSE POSITIVE,FALSE POSITIVE,1,0,9.286358079,171.8214689,0.377,3.49949,5385.612499999999,17.61,796.0,95.03,255.76250000000002,5670.0,4.523,0.821,294.74396,40.53392,15.365,0
136,5376067,FALSE POSITIVE,FALSE POSITIVE,1,0,3.951405455,173.276125,1.276,2.1862,2453.9,31.44,1133.0,388.71,117.2,6046.0,4.539,0.869,295.50439,40.505489,15.446,0
137,5436502,CONFIRMED,CANDIDATE,0,0,23.65369415,171.376107,0.008,8.2183,3341.8,7.89,731.0,67.65,255.76250000000002,5739.0,4.191,1.384,287.89713,40.637821,15.084,1
138,5436502,CONFIRMED,CANDIDATE,0,0,13.23352214,140.32196,0.014,6.7372,504.6,3.06,888.0,146.67,49.1,5739.0,4.191,1.384,287.89713,40.637821,15.084,1
139,5436502,CONFIRMED,CANDIDATE,0,0,6.15560285,134.81656,0.235,4.9843,285.0,2.32,1146.0,406.94,35.1,5739.0,4.191,1.384,287.89713,40.637821,15.084,1
140,5436502,CONFIRMED,CANDIDATE,0,0,2.090811305,134.17462,0.746,3.388,115.9,1.62,1642.0,1718.04,19.9,5739.0,4.191,1.384,287.89713,40.637821,15.084,1
141,10875245,CONFIRMED,CANDIDATE,0,0,3.180027898,133.49863,0.196,3.5797,120.3,1.53,1458.0,1066.86,50.4,5847.0,4.191,1.402,297.02826,48.208611,12.487,1
142,5436502,CONFIRMED,CANDIDATE,0,0,50.4467417,178.5014,0.379,7.159,370.3,2.67,568.0,24.64,19.4,5739.0,4.191,1.384,287.89713,40.637821,15.084,1
143,5456651,CONFIRMED,CANDIDATE,0,0,11.76307164,180.93613,0.048,2.9076,1037.3,2.35,616.0,33.99,48.9,4959.0,4.603,0.756,294.20215,40.66341,15.208,1
144,5456651,CONFIRMED,CANDIDATE,0,0,56.2279271,132.29259,0.7,3.57,862.7,2.37,366.0,4.22,20.9,4959.0,4.603,0.756,294.20215,40.66341,15.208,1
145,5481416,FALSE POSITIVE,FALSE POSITIVE,1,1,2.384052875,171.58362,1.178,3.0918,1268.1,17.06,1010.0,244.87,50.5,4794.0,4.58,0.701,299.64285,40.691238,15.836,0
146,5531576,CONFIRMED,CANDIDATE,0,0,7.953547,174.66224,0.3,2.6312,875.4,2.25,696.0,55.37,38.4,4768.0,4.536,0.779,291.15878,40.750271,15.66,1
147,5531576,CONFIRMED,CANDIDATE,0,0,4.14451656,135.92831,0.004,2.3421,391.8,1.48,864.0,132.08,22.8,4768.0,4.536,0.779,291.15878,40.750271,15.66,1
148,5534814,FALSE POSITIVE,FALSE POSITIVE,1,0,4.859386384,173.011469,1.259,2.2757,5385.612499999999,38.33,1114.0,364.23,255.76250000000002,6072.0,4.47,0.988,292.21436,40.759762,15.311,0
149,6291653,CONFIRMED,CANDIDATE,0,0,10.526294577,176.522462,0.644,2.5211,5385.612499999999,8.24,713.0,61.16,255.76250000000002,5386.0,4.553,0.793,293.87811,41.66177,15.305,1
150,6392727,CONFIRMED,CANDIDATE,0,0,4.583520948,169.973972,0.045,2.7055,3812.1,5.39,1038.0,274.98,99.5,5815.0,4.54,0.877,299.18686,41.74268,15.287,1
151,6422070,CONFIRMED,CANDIDATE,0,0,3.76181843,171.90364,0.926,3.5176,510.6,2.66,1121.0,372.62,35.9,5653.0,4.472,0.949,283.31638,41.83712,15.257,1
152,6428700,CONFIRMED,CANDIDATE,0,0,8.20396958,169.69138,0.823,2.9667,1024.4,3.01,742.0,71.5,54.4,5015.0,4.499,0.826,286.5657,41.808399,15.376,1
153,6428700,CONFIRMED,CANDIDATE,0,0,14.49645186,143.41659,0.97,4.016,647.5,3.01,613.0,33.48,25.7,5015.0,4.499,0.826,286.5657,41.808399,15.376,1
155,5794379,CONFIRMED,CANDIDATE,0,0,12.71809866,175.35526,0.427,3.0957,1149.4,2.31,562.0,23.6,52.7,4702.0,4.592,0.686,292.91312,41.060921,15.389,1
156,5794379,CONFIRMED,CANDIDATE,0,0,36.06588163,198.58423,0.26,4.3246,1563.8,2.64,397.0,5.88,51.7,4702.0,4.592,0.686,292.91312,41.060921,15.389,1
157,5881688,CONFIRMED,CANDIDATE,0,0,4.190425659,171.44122,0.458,2.8589,2877.4,6.21,1234.0,547.9,240.6,6073.0,4.392,1.135,293.49661,41.137589,15.27,1
158,6022556,CONFIRMED,CANDIDATE,0,0,3.709870784,171.987982,0.023,3.0694,2020.3,4.35,1151.0,415.1,116.1,5727.0,4.463,0.978,283.86441,41.346458,15.581,1
159,6032497,CONFIRMED,CANDIDATE,0,0,16.3297527,177.29506,0.791,6.271,1187.5,3.75,727.0,66.08,74.6,5878.0,4.444,0.987,288.51001,41.301769,15.447,1
160,6061119,CONFIRMED,CANDIDATE,0,0,27.807566216,186.713552,0.782,4.21587,5385.612499999999,13.84,554.0,22.24,255.76250000000002,5862.0,4.584,0.785,296.88821,41.396091,15.482,1
161,6191521,CONFIRMED,CANDIDATE,0,0,80.8723469,203.895,0.527,11.195,3604.6,7.59,452.0,9.88,160.9,5510.0,4.222,1.238,287.1543,41.565788,15.201,1
